ID,City,Date,Season,MatchNumber,Team1,Team2,Venue,TossWinner,TossDecision,SuperOver,WinningTeam,WonBy,Margin,method,Player_of_Match,Team1Players,Team2Players,Umpire1,Umpire2
1254103,Dhaka,2021-09-29,2021,43,England,Sri Lanka,Wankhede Stadium,West Indies,field,N,West Indies,Wickets,7.0,,Shimron Hetmyer,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Joe Root, Ben Stokes, Jos Buttler",Richard Kettleborough,Aleem Dar
1254099,Dhaka,2021-09-28,2021,42,England,New Zealand,Melbourne Cricket Ground,Afghanistan,field,N,Sri Lanka,Wickets,6.0,,Pathum Nissanka,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Richard Kettleborough,Paul Reiffel
1254092,Manchester,2021-09-28,2021,41,Pakistan,South Africa,Narendra Modi Stadium,Bangladesh,field,N,Bangladesh,Wickets,3.0,,Tamim Iqbal,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Kane Williamson, Trent Boult, Devon Conway",Rod Tucker,Richard Kettleborough
1254100,Manchester,2021-09-27,2021,40,West Indies,England,Eden Gardens,Bangladesh,bat,N,England,Wickets,7.0,,Jos Buttler,"Joe Root, Ben Stokes, Jos Buttler","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Rod Tucker,Marais Erasmus
1254098,Manchester,2021-09-26,2021,38,West Indies,Pakistan,Wankhede Stadium,West Indies,bat,N,West Indies,Wickets,2.0,,Jason Holder,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Aleem Dar,Kumar Dharmasena
1254108,Adelaide,2021-09-26,2021,39,New Zealand,West Indies,Gaddafi Stadium,England,field,N,England,Runs,54.0,,Jos Buttler,"Joe Root, Ben Stokes, Jos Buttler","Quinton de Kock, Kagiso Rabada, Aiden Markram",Rod Tucker,Aleem Dar
1254097,Manchester,2021-09-25,2021,36,Pakistan,South Africa,Gaddafi Stadium,India,field,N,West Indies,Runs,33.0,,Shimron Hetmyer,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Aleem Dar,Paul Reiffel
1254107,Kolkata,2021-09-25,2021,37,India,Bangladesh,Wankhede Stadium,England,field,N,Afghanistan,Runs,5.0,,Mohammad Nabi,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Joe Root, Ben Stokes, Jos Buttler",Aleem Dar,Chris Gaffaney
1254113,Dhaka,2021-09-24,2021,35,England,Australia,Adelaide Oval,Sri Lanka,field,N,Sri Lanka,Wickets,6.0,,Pathum Nissanka,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Kumar Dharmasena,Chris Gaffaney
1254096,Dhaka,2021-09-23,2021,34,West Indies,Sri Lanka,Lord's Cricket Ground,South Africa,field,N,South Africa,Wickets,7.0,,Quinton de Kock,"Joe Root, Ben Stokes, Jos Buttler","Quinton de Kock, Kagiso Rabada, Aiden Markram",Paul Reiffel,Rod Tucker
1254105,Manchester,2021-09-22,2021,33,Australia,India,Narendra Modi Stadium,Afghanistan,bat,N,Afghanistan,Wickets,8.0,,Rashid Khan,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Aleem Dar,Richard Kettleborough
1254111,Melbourne,2021-09-21,2021,32,England,Australia,Old Trafford Cricket Ground,Australia,field,N,West Indies,Runs,2.0,,Jason Holder,"Pat Cummins, Steve Smith, David Warner","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Chris Gaffaney,Nitin Menon
1254087,Mumbai,2021-09-20,2021,31,Afghanistan,West Indies,Wankhede Stadium,Afghanistan,bat,N,Afghanistan,Wickets,9.0,,Mohammad Nabi,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Richard Kettleborough,Chris Gaffaney
1254104,Sydney,2021-09-19,2021,30,New Zealand,Bangladesh,Narendra Modi Stadium,Australia,bat,N,Pakistan,Runs,20.0,,Babar Azam,"Pat Cummins, Steve Smith, David Warner","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Nitin Menon,Rod Tucker
1254086,Kolkata,2021-05-02,2021,29,Australia,West Indies,Wankhede Stadium,Bangladesh,field,N,Bangladesh,Wickets,7.0,,Tamim Iqbal,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Aleem Dar,Kumar Dharmasena
1254085,Mumbai,2021-05-02,2021,28,England,West Indies,Narendra Modi Stadium,New Zealand,field,N,New Zealand,Runs,55.0,,Devon Conway,"Pat Cummins, Steve Smith, David Warner","Kane Williamson, Trent Boult, Devon Conway",Marais Erasmus,Paul Reiffel
1254084,Melbourne,2021-05-01,2021,27,West Indies,Sri Lanka,Lord's Cricket Ground,India,field,N,Afghanistan,Wickets,4.0,,Rahmanullah Gurbaz,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Nitin Menon,Paul Reiffel
1254083,Ahmedabad,2021-04-30,2021,26,Australia,Bangladesh,Gaddafi Stadium,Sri Lanka,field,N,Sri Lanka,Runs,34.0,,Kusal Mendis,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Rod Tucker,Nitin Menon
1254082,Adelaide,2021-04-29,2021,25,Australia,South Africa,Old Trafford Cricket Ground,Bangladesh,field,N,Bangladesh,Wickets,7.0,,Mustafizur Rahman,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Nitin Menon,Kumar Dharmasena
1254081,Adelaide,2021-04-29,2021,24,Pakistan,Sri Lanka,Melbourne Cricket Ground,Sri Lanka,field,N,Sri Lanka,Wickets,7.0,,Pathum Nissanka,"Kane Williamson, Trent Boult, Devon Conway","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Marais Erasmus,Paul Reiffel
1254080,Lahore,2021-04-28,2021,23,Bangladesh,Pakistan,The Oval,Afghanistan,bat,N,New Zealand,Wickets,7.0,,Kane Williamson,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Kane Williamson, Trent Boult, Devon Conway",Chris Gaffaney,Marais Erasmus
1254079,Melbourne,2021-04-27,2021,22,Pakistan,Bangladesh,Gaddafi Stadium,New Zealand,field,N,India,Runs,1.0,,Virat Kohli,"Kane Williamson, Trent Boult, Devon Conway","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Kumar Dharmasena,Nitin Menon
1254078,Lahore,2021-04-26,2021,21,South Africa,Pakistan,Old Trafford Cricket Ground,England,field,N,Afghanistan,Wickets,5.0,,Rahmanullah Gurbaz,"Joe Root, Ben Stokes, Jos Buttler","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Chris Gaffaney,Richard Kettleborough
1254077,Mumbai,2021-04-25,2021,20,West Indies,New Zealand,Gaddafi Stadium,Bangladesh,bat,Y,Australia,SuperOver,,,Pat Cummins,"Pat Cummins, Steve Smith, David Warner","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Marais Erasmus,Chris Gaffaney
1254076,Manchester,2021-04-25,2021,19,Sri Lanka,Australia,Sher-e-Bangla National Stadium,England,bat,N,India,Runs,69.0,,Jasprit Bumrah,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Joe Root, Ben Stokes, Jos Buttler",Chris Gaffaney,Kumar Dharmasena
1254075,Mumbai,2021-04-24,2021,18,New Zealand,Pakistan,Narendra Modi Stadium,Pakistan,field,N,Pakistan,Wickets,6.0,,Shaheen Afridi,"Kane Williamson, Trent Boult, Devon Conway","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Paul Reiffel,Nitin Menon
1254074,Manchester,2021-04-23,2021,17,Bangladesh,West Indies,Melbourne Cricket Ground,England,field,N,England,Wickets,9.0,,Ben Stokes,"Joe Root, Ben Stokes, Jos Buttler","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Nitin Menon,Aleem Dar
1254073,Kolkata,2021-04-22,2021,16,England,Pakistan,Eden Gardens,South Africa,field,N,South Africa,Wickets,10.0,,Kagiso Rabada,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Richard Kettleborough,Chris Gaffaney
1254072,Lahore,2021-04-21,2021,15,Pakistan,England,Narendra Modi Stadium,Pakistan,field,N,England,Runs,18.0,,Ben Stokes,"Joe Root, Ben Stokes, Jos Buttler","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Chris Gaffaney,Rod Tucker
1254071,Sydney,2021-04-21,2021,14,Australia,India,Narendra Modi Stadium,Australia,bat,N,Australia,Wickets,9.0,,David Warner,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Pat Cummins, Steve Smith, David Warner",Marais Erasmus,Nitin Menon
1254070,Melbourne,2021-04-20,2021,13,England,India,Old Trafford Cricket Ground,New Zealand,bat,N,New Zealand,Wickets,6.0,,Kane Williamson,"Kane Williamson, Trent Boult, Devon Conway","Joe Root, Ben Stokes, Jos Buttler",Rod Tucker,Nitin Menon
1254069,Ahmedabad,2021-04-19,2021,12,Bangladesh,Afghanistan,Adelaide Oval,Afghanistan,field,N,Afghanistan,Runs,45.0,,Rahmanullah Gurbaz,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Paul Reiffel,Chris Gaffaney
1254068,Mumbai,2021-04-18,2021,11,England,New Zealand,Narendra Modi Stadium,Australia,field,N,South Africa,Wickets,6.0,,Kagiso Rabada,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Pat Cummins, Steve Smith, David Warner",Richard Kettleborough,Nitin Menon
1254067,Sydney,2021-04-18,2021,10,Afghanistan,Australia,Lord's Cricket Ground,Afghanistan,bat,N,Australia,Runs,38.0,,Pat Cummins,"Pat Cummins, Steve Smith, David Warner","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Nitin Menon,Chris Gaffaney
1254066,Dhaka,2021-04-17,2021,9,India,Pakistan,Melbourne Cricket Ground,West Indies,bat,N,Australia,Runs,13.0,,David Warner,"Pat Cummins, Steve Smith, David Warner","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Kumar Dharmasena,Nitin Menon
1254065,Dhaka,2021-04-16,2021,8,Australia,England,Eden Gardens,South Africa,field,N,South Africa,Wickets,6.0,,Quinton de Kock,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Quinton de Kock, Kagiso Rabada, Aiden Markram",Chris Gaffaney,Rod Tucker
1254064,London,2021-04-15,2021,7,South Africa,Afghanistan,Wankhede Stadium,India,field,N,West Indies,Wickets,3.0,,Nicholas Pooran,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Aleem Dar,Marais Erasmus
1254063,Mumbai,2021-04-14,2021,6,Australia,Afghanistan,Old Trafford Cricket Ground,South Africa,field,N,Pakistan,Runs,6.0,,Mohammad Rizwan,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Aleem Dar,Rod Tucker
1254062,Lahore,2021-04-13,2021,5,West Indies,England,Wankhede Stadium,West Indies,field,N,Pakistan,Runs,10.0,,Shaheen Afridi,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Marais Erasmus,Richard Kettleborough
1254061,Manchester,2021-04-12,2021,4,Pakistan,New Zealand,Lord's Cricket Ground,West Indies,field,N,England,Runs,4.0,,Ben Stokes,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Joe Root, Ben Stokes, Jos Buttler",Rod Tucker,Aleem Dar
1254060,Dhaka,2021-04-11,2021,3,England,Bangladesh,Melbourne Cricket Ground,Pakistan,field,N,Pakistan,Runs,10.0,,Mohammad Rizwan,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Rod Tucker,Kumar Dharmasena
1254059,Mumbai,2021-04-10,2021,2,West Indies,Afghanistan,Melbourne Cricket Ground,India,field,N,India,Wickets,7.0,,Jasprit Bumrah,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Paul Reiffel,Aleem Dar
1254058,Adelaide,2021-04-09,2021,1,Bangladesh,West Indies,Adelaide Oval,West Indies,field,N,Sri Lanka,Wickets,2.0,,Pathum Nissanka,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Kumar Dharmasena,Rod Tucker
1237181,Adelaide,2020-11-10,2020/21,Final,England,West Indies,Wankhede Stadium,Pakistan,bat,N,Pakistan,Wickets,5.0,,Shaheen Afridi,"Pat Cummins, Steve Smith, David Warner","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Chris Gaffaney,Kumar Dharmasena
1237180,Adelaide,2020-11-08,2020/21,Qualifier 2,Pakistan,India,The Oval,New Zealand,bat,N,New Zealand,Runs,17.0,,Devon Conway,"Kane Williamson, Trent Boult, Devon Conway","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Nitin Menon,Kumar Dharmasena
1237178,Manchester,2020-11-06,2020/21,Eliminator,India,England,Wankhede Stadium,England,field,N,New Zealand,Wickets,6.0,,Trent Boult,"Kane Williamson, Trent Boult, Devon Conway","Joe Root, Ben Stokes, Jos Buttler",Paul Reiffel,Nitin Menon
1237177,Sydney,2020-11-05,2020/21,Qualifier 1,New Zealand,England,Adelaide Oval,Bangladesh,field,N,South Africa,Runs,57.0,,Quinton de Kock,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Quinton de Kock, Kagiso Rabada, Aiden Markram",Paul Reiffel,Chris Gaffaney
1216495,Manchester,2020-11-03,2020/21,56,England,West Indies,Melbourne Cricket Ground,India,field,N,Pakistan,Wickets,10.0,,Mohammad Rizwan,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Chris Gaffaney,Kumar Dharmasena
1216505,Sydney,2020-11-02,2020/21,55,Australia,Afghanistan,Narendra Modi Stadium,Sri Lanka,field,N,Sri Lanka,Wickets,6.0,,Kusal Mendis,"Kane Williamson, Trent Boult, Devon Conway","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Marais Erasmus,Nitin Menon
1216530,Ahmedabad,2020-11-01,2020/21,54,Australia,England,Sher-e-Bangla National Stadium,Pakistan,field,N,Pakistan,Runs,60.0,,Mohammad Rizwan,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Joe Root, Ben Stokes, Jos Buttler",Aleem Dar,Rod Tucker
1216506,Melbourne,2020-11-01,2020/21,53,Pakistan,Afghanistan,Sher-e-Bangla National Stadium,New Zealand,field,N,New Zealand,Wickets,9.0,,Trent Boult,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Kane Williamson, Trent Boult, Devon Conway",Kumar Dharmasena,Richard Kettleborough
1216535,London,2020-10-31,2020/21,51,South Africa,England,Wankhede Stadium,Afghanistan,field,N,Afghanistan,Wickets,9.0,,Rashid Khan,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Paul Reiffel,Nitin Menon
1216502,Sydney,2020-10-31,2020/21,52,Pakistan,Bangladesh,The Oval,India,field,N,India,Wickets,5.0,,Jasprit Bumrah,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Aleem Dar,Marais Erasmus
1216537,Kolkata,2020-10-30,2020/21,50,Australia,West Indies,Old Trafford Cricket Ground,India,field,N,India,Wickets,7.0,,Jasprit Bumrah,"Joe Root, Ben Stokes, Jos Buttler","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Richard Kettleborough,Chris Gaffaney
1216536,Ahmedabad,2020-10-29,2020/21,49,Australia,India,Gaddafi Stadium,India,field,N,Pakistan,Wickets,6.0,,Mohammad Rizwan,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Paul Reiffel,Kumar Dharmasena
1216499,Kolkata,2020-10-28,2020/21,48,Bangladesh,West Indies,Lord's Cricket Ground,South Africa,field,N,Afghanistan,Wickets,5.0,,Mohammad Nabi,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Quinton de Kock, Kagiso Rabada, Aiden Markram",Nitin Menon,Kumar Dharmasena
1216524,Kolkata,2020-10-27,2020/21,47,Afghanistan,Bangladesh,Narendra Modi Stadium,South Africa,field,N,West Indies,Runs,88.0,,Nicholas Pooran,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Nitin Menon,Marais Erasmus
1216520,Melbourne,2020-10-26,2020/21,46,New Zealand,Sri Lanka,The Oval,Sri Lanka,field,N,Sri Lanka,Wickets,8.0,,Pathum Nissanka,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Paul Reiffel,Kumar Dharmasena
1216541,Ahmedabad,2020-10-25,2020/21,45,England,India,Adelaide Oval,England,bat,N,Pakistan,Wickets,8.0,,Babar Azam,"Joe Root, Ben Stokes, Jos Buttler","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Paul Reiffel,Kumar Dharmasena
1216544,London,2020-10-25,2020/21,44,Australia,England,Narendra Modi Stadium,Afghanistan,bat,N,Afghanistan,Wickets,8.0,,Rashid Khan,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Rod Tucker,Paul Reiffel
1216498,Dhaka,2020-10-24,2020/21,43,New Zealand,South Africa,Lord's Cricket Ground,New Zealand,field,N,New Zealand,Runs,12.0,,Trent Boult,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Kane Williamson, Trent Boult, Devon Conway",Aleem Dar,Marais Erasmus
1216497,London,2020-10-24,2020/21,42,England,India,Lord's Cricket Ground,West Indies,field,N,Australia,Runs,59.0,,David Warner,"Pat Cummins, Steve Smith, David Warner","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Marais Erasmus,Aleem Dar
1216521,Dhaka,2020-10-23,2020/21,41,Sri Lanka,New Zealand,Gaddafi Stadium,Australia,field,N,Australia,Wickets,10.0,,Pat Cummins,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Pat Cummins, Steve Smith, David Warner",Kumar Dharmasena,Rod Tucker
1216518,Sydney,2020-10-22,2020/21,40,Pakistan,Sri Lanka,Old Trafford Cricket Ground,Sri Lanka,field,N,Sri Lanka,Wickets,8.0,,Wanindu Hasaranga,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Joe Root, Ben Stokes, Jos Buttler",Paul Reiffel,Rod Tucker
1216494,Mumbai,2020-10-21,2020/21,39,Bangladesh,South Africa,Lord's Cricket Ground,South Africa,bat,N,Afghanistan,Wickets,8.0,,Rashid Khan,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Quinton de Kock, Kagiso Rabada, Aiden Markram",Kumar Dharmasena,Richard Kettleborough
1216546,Ahmedabad,2020-10-20,2020/21,38,India,Sri Lanka,Narendra Modi Stadium,Pakistan,bat,N,Pakistan,Wickets,5.0,,Shaheen Afridi,"Kane Williamson, Trent Boult, Devon Conway","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Nitin Menon,Kumar Dharmasena
1216533,London,2020-10-19,2020/21,37,India,England,Adelaide Oval,Australia,bat,N,Australia,Wickets,7.0,,Pat Cummins,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Pat Cummins, Steve Smith, David Warner",Aleem Dar,Nitin Menon
1216512,Lahore,2020-10-18,2020/21,35,West Indies,England,Gaddafi Stadium,Afghanistan,field,Y,Afghanistan,SuperOver,,,Rashid Khan,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Rod Tucker,Aleem Dar
1216517,Sydney,2020-10-18,2020/21,36,Sri Lanka,India,Adelaide Oval,India,bat,Y,India,SuperOver,,,Jasprit Bumrah,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Quinton de Kock, Kagiso Rabada, Aiden Markram",Rod Tucker,Marais Erasmus
1216522,Sydney,2020-10-17,2020/21,33,South Africa,Bangladesh,Old Trafford Cricket Ground,South Africa,bat,N,South Africa,Wickets,7.0,,Quinton de Kock,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Richard Kettleborough,Marais Erasmus
1216509,Lahore,2020-10-17,2020/21,34,Sri Lanka,India,Old Trafford Cricket Ground,India,bat,N,India,Wickets,5.0,,Rohit Sharma,"Kane Williamson, Trent Boult, Devon Conway","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Marais Erasmus,Paul Reiffel
1216526,Lahore,2020-10-16,2020/21,32,Sri Lanka,New Zealand,Old Trafford Cricket Ground,Afghanistan,bat,N,India,Wickets,8.0,,Rohit Sharma,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Nitin Menon,Chris Gaffaney
1216531,Sydney,2020-10-15,2020/21,31,India,West Indies,Sher-e-Bangla National Stadium,Australia,bat,N,Australia,Wickets,8.0,,Steve Smith,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Pat Cummins, Steve Smith, David Warner",Kumar Dharmasena,Richard Kettleborough
1216543,Ahmedabad,2020-10-14,2020/21,30,South Africa,Bangladesh,Old Trafford Cricket Ground,Bangladesh,bat,N,England,Runs,13.0,,Ben Stokes,"Joe Root, Ben Stokes, Jos Buttler","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Rod Tucker,Marais Erasmus
1216528,Manchester,2020-10-13,2020/21,29,Pakistan,Australia,Narendra Modi Stadium,South Africa,bat,N,New Zealand,Runs,20.0,,Kane Williamson,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Kane Williamson, Trent Boult, Devon Conway",Kumar Dharmasena,Aleem Dar
1216540,Manchester,2020-10-12,2020/21,28,Pakistan,England,Narendra Modi Stadium,Afghanistan,bat,N,Bangladesh,Runs,82.0,,Mustafizur Rahman,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Rod Tucker,Aleem Dar
1216507,Ahmedabad,2020-10-11,2020/21,26,Pakistan,India,Eden Gardens,India,bat,N,India,Wickets,5.0,,Rohit Sharma,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Aleem Dar,Marais Erasmus
1216529,Lahore,2020-10-11,2020/21,27,India,West Indies,Eden Gardens,New Zealand,bat,N,New Zealand,Wickets,5.0,,Devon Conway,"Kane Williamson, Trent Boult, Devon Conway","Pat Cummins, Steve Smith, David Warner",Nitin Menon,Kumar Dharmasena
1216523,London,2020-10-10,2020/21,24,Bangladesh,Afghanistan,Old Trafford Cricket Ground,India,bat,N,Pakistan,Runs,2.0,,Babar Azam,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Kumar Dharmasena,Paul Reiffel
1216525,London,2020-10-10,2020/21,25,West Indies,New Zealand,Gaddafi Stadium,Pakistan,bat,N,South Africa,Runs,37.0,,Kagiso Rabada,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Quinton de Kock, Kagiso Rabada, Aiden Markram",Marais Erasmus,Aleem Dar
1216500,Kolkata,2020-10-09,2020/21,23,India,England,Melbourne Cricket Ground,Sri Lanka,field,N,Sri Lanka,Runs,46.0,,Kusal Mendis,"Joe Root, Ben Stokes, Jos Buttler","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Aleem Dar,Marais Erasmus
1216542,Dhaka,2020-10-08,2020/21,22,Australia,England,Eden Gardens,New Zealand,bat,N,Pakistan,Runs,69.0,,Mohammad Rizwan,"Kane Williamson, Trent Boult, Devon Conway","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Chris Gaffaney,Nitin Menon
1216501,Manchester,2020-10-07,2020/21,21,Australia,England,Melbourne Cricket Ground,Australia,bat,N,Australia,Runs,10.0,,David Warner,"Pat Cummins, Steve Smith, David Warner","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Marais Erasmus,Aleem Dar
1216511,Ahmedabad,2020-10-06,2020/21,20,South Africa,Sri Lanka,Gaddafi Stadium,West Indies,bat,N,West Indies,Runs,57.0,,Shimron Hetmyer,"Joe Root, Ben Stokes, Jos Buttler","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Richard Kettleborough,Rod Tucker
1216519,Kolkata,2020-10-05,2020/21,19,Pakistan,Afghanistan,Wankhede Stadium,South Africa,field,N,India,Runs,59.0,,Jasprit Bumrah,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Marais Erasmus,Richard Kettleborough
1216513,London,2020-10-04,2020/21,18,South Africa,Australia,Gaddafi Stadium,Sri Lanka,bat,N,Sri Lanka,Wickets,10.0,,Wanindu Hasaranga,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Quinton de Kock, Kagiso Rabada, Aiden Markram",Aleem Dar,Marais Erasmus
1216538,Manchester,2020-10-04,2020/21,17,New Zealand,India,Adelaide Oval,England,bat,N,West Indies,Runs,34.0,,Jason Holder,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Joe Root, Ben Stokes, Jos Buttler",Richard Kettleborough,Aleem Dar
